expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Schindelwig et al. (2012)	boulder	Schin2012-19	Schin2012-D	VBA-18	46.3896	7.9646	2385	3	2.7	0.976	262000	14600	S555N	0	0	0	2010	9200	500	-	-	10322	859	577	-	-	-	-
Schindelwig et al. (2012)	boulder	Schin2012-20	Schin2012-D	VBA-19	46.3907	7.9648	2428	2	2.7	0.983	279600	14200	S555N	0	0	0	2010	9400	500	-	-	10496	840	534	-	-	-	-
Schindelwig et al. (2012)	boulder	Schin2012-21	Schin2012-D	VBA-20	46.3907	7.9648	2427	2.5	2.7	0.983	284400	16900	S555N	0	0	0	2010	9600	600	-	-	10712	919	638	-	-	-	-
Schindelwig et al. (2012)	boulder	Schin2012-22	Schin2012-E	VBA-21	46.3735	7.9700	2194	3	2.7	0.984	313200	15500	S555N	0	0	0	2010	12400	600	-	-	13661	1083	678	-	-	-	-
Schindelwig et al. (2012)	boulder	Schin2012-23	Schin2012-F	VBA-7	46.3725	7.9947	1785	5	2.7	0.967	231300	12200	S555N	0	0	0	2010	12600	700	-	-	14214	1157	752	-	-	-	-
Schindelwig et al. (2012)	bedrock	Schin2012-24	Schin2012-F	VBA-8	46.3726	7.9949	1783	3	2.7	0.927	229000	8700	S555N	0	0	0	2010	12800	500	-	-	14443	1049	551	-	-	-	-
Schindelwig et al. (2012)	bedrock	Schin2012-25	Schin2012-F	VBA-9	46.3726	7.9948	1781	2	2.65	0.961	211400	16300	S555N	0	0	0	2010	11300	900	-	-	12872	1274	996	-	-	-	-
Schindelwig et al. (2012)	bedrock	Schin2012-26	Schin2012-F	VBA-10	46.3726	7.9948	1781	2	2.65	0.967	216600	12500	S555N	0	0	0	2010	11500	700	-	-	13081	1108	757	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-1	Schw2017-A	P4	45.063	5.807	873.1	1	2.7	0.99	120202	4351	NIST_27900	0	0	0	2007	14200	900	-	-	15054	1079	547	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-2	LeRo2009-A	P6	45.06674	5.80402	1115	2.1	2.7	0.97	57674	2873	NIST_27900	0	0	0	2007	5800	400	-	-	6245	495	312	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-3	LeRo2009-A	P7	45.06665	5.80381	1120	1.5	2.7	0.98	112327	4370	NIST_27900	0	0	0	2007	11100	700	-	-	11838	865	462	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-4	LeRo2009-A	P8	45.06664	5.80379	1122	1.5	2.7	0.99	87628	3081	NIST_27900	0	0	0	2007	8600	500	-	-	9377	666	330	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-5	LeRo2009-A	P9	45.06619	5.80497	1120	2	2.7	0.96	76852	4241	NIST_27900	0	0	0	2007	7800	600	-	-	8414	697	465	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-6	LeRo2009-A	P10	45.06577	5.80433	1084	2	2.7	0.92	72389	3149	NIST_27900	0	0	0	2007	7800	500	-	-	8544	646	372	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-7	LeRo2009-A	P11	45.06600	5.80449	1108	4.5	2.7	0.86	95054	3530	NIST_27900	0	0	0	2007	11000	700	-	-	11832	853	441	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-8	LeRo2009-A	P12	45.06638	5.80458	1115	1	2.7	0.89	84041	3083	NIST_27900	0	0	0	2007	9000	600	-	-	9952	715	366	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-9	LeRo2009-A	P13	45.06661	5.80435	1112	2.1	2.7	0.98	126916	1402	NIST_27900	0	0	0	2007	12700	700	-	-	13335	837	148	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-10	LeRo2009-A	P18	45.06601	5.79807	1023	1.5	2.7	0.88	15718	1698	NIST_27900	0	0	0	2007	1900	200	-	-	1973	245	213	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-11	LeRo2009-A	P19	45.06594	5.79780	1015	1.5	2.7	0.96	44890	2044	NIST_27900	0	0	0	2007	4900	300	-	-	5301	406	242	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-12	LeRo2009-A	P20	45.06638	5.80432	1117	1	2.7	0.98	123154	4947	NIST_27900	0	0	0	2007	12100	800	-	-	12811	945	516	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-13	Schw2017-B	P14-0	45.06334	5.80229	953	1.5	2.7	0.99	98462	4365	NIST_27900	0	0	0	2007	11100	700	-	-	11832	900	526	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-14	Schw2017-B	P14-1	45.06334	5.80229	950.2	2.5	2.7	0.52	22652	1654	NIST_27900	0	0	0	2007	4700	400	-	-	5259	503	385	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-15	Schw2017-B	P14-2	45.06334	5.80229	948.6	2	2.7	0.52	11425	1316	NIST_27900	0	0	0	2007	2400	300	-	-	2576	337	297	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-16	Schw2017-B	P14-3	45.06334	5.80229	945.2	3	2.7	0.52	54590	2555	NIST_27900	0	0	0	2007	11500	800	-	-	12620	979	593	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-17	Schw2017-B	P14-4	45.06334	5.80229	939.1	2.1	2.7	0.52	27502	2120	NIST_27900	0	0	0	2007	5800	500	-	-	6478	640	500	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-18	Schw2017-B	P14-5	45.06334	5.80229	936.5	4.5	2.7	0.52	15004	1754	NIST_27900	0	0	0	2007	3200	400	-	-	3420	452	400	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-19	Schw2017-B	P14-6	45.06334	5.80229	930.7	2.5	2.7	0.52	43381	2443	NIST_27900	0	0	0	2007	9200	700	-	-	10348	866	584	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-20	Schw2017-B	P14-7	45.06334	5.80229	929.2	4.5	2.7	0.52	26775	2080	NIST_27900	0	0	0	2007	5800	500	-	-	6493	645	505	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-21	Schw2017-B	P15-1	45.06329	5.79979	958	2	2.7	0.45	60659	3420	NIST_27900	0	0	0	2007	14400	1100	-	-	15635	1310	885	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-22	Schw2017-B	P15-2	45.06329	5.79979	948	2	2.7	0.45	47469	2868	NIST_27900	0	0	0	2007	11400	900	-	-	12552	1086	761	-	-	-	-
Schwartz et al. (2017)	bedrock	Schw2017-23	Schw2017-B	P15-3	45.06329	5.79979	946	2	2.7	0.59	82263	3501	NIST_27900	0	0	0	2007	15400	1000	-	-	16313	1226	697	-	-	-	-
Schweinsberg et al. (2017)	boulder	Schwe2017-1	Schwe2017-A	59-13GROR-42	70.21106	-51.12485	612	1.5	2.65	0.995	84300	2990	07KNSTD	0	0	0	2013	10840	390	-	-	10378	739	369	-	-	-	-
Schweinsberg et al. (2017)	boulder	Schwe2017-2	Schwe2017-A	59-13GROR-44	70.21031	-51.11792	629	2	2.65	0.993	83000	1420	07KNSTD	0	0	0	2013	10560	180	-	-	10118	648	174	-	-	-	-
Schweinsberg et al. (2017)	boulder	Schwe2017-3	Schwe2017-A	59-13GROR-47	70.21385	-51.09491	799.9	1.5	2.65	0.995	97200	1670	07KNSTD	0	0	0	2013	10520	180	-	-	10047	644	173	-	-	-	-
Schweinsberg et al. (2017)	boulder	Schwe2017-4	Schwe2017-B	59-13GROR-80	70.24507	-51.22259	524.8	1	2.65	0.994	72600	1880	07KNSTD	0	0	0	2013	10100	260	-	-	9657	647	251	-	-	-	-
Schweinsberg et al. (2017)	boulder	Schwe2017-5	Schwe2017-B	59-13GROR-81	70.24532	-51.22328	505	2	2.65	0.994	72700	1430	07KNSTD	0	0	0	2013	10390	210	-	-	9951	645	196	-	-	-	-
Schweinsberg et al. (2018)	boulder	Schw2018-1	Schw2018-A	14GROR-24	65.68883	-51.13035	1021.3	2	2.65	0.9994	102000	3200	07KNSTD	0	0	0	2014	9100	300	-	-	8625	602	273	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-1	Schw2019-A	16NUS-1	70.31500	-52.01500	267	2.5	2.65	0.9704	1417	84	07KNSTD	0	0	0	2016	270	20	-	-	254	22	15	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-2	Schw2019-A	16NUS-2	70.31500	-52.01600	258	3	2.65	0.9704	1501	144	07KNSTD	0	0	0	2016	290	30	-	-	272	31	26	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-3	Schw2019-A	16NUS-3	70.31500	-52.01600	268	1	2.65	0.9704	16077	394	07KNSTD	0	0	0	2016	2940	20	-	-	2757	183	68	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-4	Schw2019-A	16NUS-4	70.31500	-52.01300	289	1	2.65	0.9639	1403	111	07KNSTD	0	0	0	2016	260	20	-	-	246	25	19	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-5	Schw2019-A	16NUS-5	70.31500	-52.01300	288	1	2.65	0.9639	12862	289	07KNSTD	0	0	0	2016	2310	50	-	-	2158	142	49	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-6	Schw2019-B	16NUS-6	70.31500	-52.01400	284	2	2.65	0.9693	1746	115	07KNSTD	0	0	0	2016	320	20	-	-	303	27	20	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-7	Schw2019-B	16NUS-7	70.31500	-52.01500	277	1	2.65	0.9699	3647	178	07KNSTD	0	0	0	2016	640	30	-	-	603	47	29	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-8	Schw2019-B	16NUS-8	70.31500	-52.01500	279	3	2.65	0.9711	2927	194	07KNSTD	0	0	0	2016	530	40	-	-	497	45	33	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-9	Schw2019-B	16NUS-9	70.31500	-52.01600	272	2.5	2.65	0.9711	2698	110	07KNSTD	0	0	0	2016	490	20	-	-	462	34	19	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-10	Schw2019-C	16NUS-10	70.31500	-52.01900	268	1	2.65	0.9673	6205	412	07KNSTD	0	0	0	2016	1110	70	-	-	1036	94	69	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-11	Schw2019-C	16NUS-11	70.31500	-52.01800	268	1	2.65	0.9649	5455	279	07KNSTD	0	0	0	2016	970	50	-	-	911	73	47	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-12	Schw2019-C	16NUS-12	70.31500	-52.01700	273	2	2.65	0.9673	3110	180	07KNSTD	0	0	0	2016	560	30	-	-	526	44	30	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-13	Schw2019-C	16NUS-13	70.31500	-52.01700	273	1	2.65	0.9641	5943	199	07KNSTD	0	0	0	2016	1050	40	-	-	990	69	33	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-14	Schw2019-D	16NUS-14	70.31400	-52.01400	264	1.5	2.65	0.9645	23426	520	07KNSTD	0	0	0	2016	4400	100	-	-	4145	272	92	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-15	Schw2019-D	16NUS-15	70.31400	-52.01500	266	1	2.65	0.9645	889168	8837	07KNSTD	0	0	0	2016	174050	1810	-	-	163040	10595	1688	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-16	Schw2019-D	16NUS-16	70.31500	-52.01600	271	1	2.65	0.9645	4928	153	07KNSTD	0	0	0	2016	880	30	-	-	820	57	25	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-17	Schw2019-D	16NUS-17	70.31500	-52.01700	264	1.5	2.65	0.9590	6638	309	07KNSTD	0	0	0	2016	1200	60	-	-	1129	87	53	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-18	Schw2019-D	16NUS-18	70.31500	-52.01800	264	1	2.65	0.9617	5784	284	07KNSTD	0	0	0	2016	1040	50	-	-	974	77	48	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-19	Schw2019-D	16NUS-19	70.31500	-52.01800	261	2	2.65	0.9583	4474	158	07KNSTD	0	0	0	2016	810	30	-	-	762	54	27	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-20	Schw2019-D	16NUS-20	70.31500	-52.01800	260	2	2.65	0.9583	4646	250	07KNSTD	0	0	0	2016	850	50	-	-	792	65	43	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-21	Schw2019-E	16NUS-21	70.31400	-52.01400	271	2	2.65	0.9617	7264	213	07KNSTD	0	0	0	2016	1310	40	-	-	1230	84	36	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-22	Schw2019-E	16NUS-22	70.31400	-52.01400	268	2	2.65	0.9617	4995	317	07KNSTD	0	0	0	2016	900	60	-	-	843	75	54	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-23	Schw2019-E	16NUS-23	70.31400	-52.01500	264	1	2.65	0.9624	4703	342	07KNSTD	0	0	0	2016	840	60	-	-	789	75	57	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-24	Schw2019-F	16NUS-24	70.19700	-51.49000	285	2	2.65	0.9939	63491	1648	07KNSTD	0	0	0	2016	11420	300	-	-	10751	720	280	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-25	Schw2019-F	16NUS-27	70.19700	-51.49100	271	2	2.65	0.9978	48889	1916	07KNSTD	0	0	0	2016	8840	350	-	-	8317	608	327	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-26	Schw2019-G	13GROR-66	70.33800	-51.46300	872	1.5	2.65	0.9976	111359	2136	07KNSTD	0	0	0	2013	10680	180	-	-	10757	696	207	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-27	Schw2019-G	13GROR-67	70.33800	-51.46500	876	2	2.65	0.9976	103682	1743	07KNSTD	0	0	0	2013	12410	240	-	-	10005	640	169	-	-	-	-
Schweinsberg et al. (2019)	boulder	Schw2019-28	Schw2019-G	13GROR-68	70.34100	-51.49500	933	2	2.65	0.9978	126994	2473	07KNSTD	0	0	0	2013	11260	220	-	-	11670	756	228	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-1	Schw2020-A	72-15TL-06	39.065	-106.297	2826	3	2.65	0.9994	3630000	31000	07KNSTD	0	0	0	2015	119600	5300	-	-	114387	7318	1005	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-2	Schw2020-A	72-15TL-07	39.064	-106.297	2818	3	2.65	0.9994	3550000	24000	07KNSTD	0	0	0	2015	117500	5100	-	-	112607	7176	783	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-3	Schw2020-A	72-15TL-08	39.066	-106.294	2816	2	2.65	0.9994	4000000	28000	07KNSTD	0	0	0	2015	132300	5900	-	-	125004	7994	903	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-4	Schw2020-A	72-15TL-09	39.066	-106.293	2808	1.8	2.65	0.9991	3900000	27000	07KNSTD	0	0	0	2015	129200	5700	-	-	122503	7828	875	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-5	Schw2020-B	92-17CC-01	39.030	-106.276	2926	1.5	2.65	0.9995	4350000	4000	07KNSTD	0	0	0	2017	133400	6000	-	-	125912	8003	120	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-6	Schw2020-B	92-17CC-02	39.031	-106.273	2919	2.5	2.65	0.9995	5290000	5000	07KNSTD	0	0	0	2017	171700	8000	-	-	156459	10022	154	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-7	Schw2020-B	92-17CC-03	39.032	-106.267	2908	1	2.65	0.9997	5740000	5000	07KNSTD	0	0	0	2017	186900	8000	-	-	169722	10908	154	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-8	Schw2020-B	92-17CC-05	39.031	-106.259	2873	2	2.65	0.9996	1360000	2000	07KNSTD	0	0	0	2017	40500	1700	-	-	40969	2549	61	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-9	Schi2000-F	72-15TL-01	39.067	-106.292	2806	3	2.65	0.9995	636000	9000	07KNSTD	0	0	0	2015	20100	800	-	-	20925	1329	298	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-10	Schi2000-F	72-15TL-02A	39.068	-106.291	2801	2.5	2.65	0.9995	659000	9000	07KNSTD	0	0	0	2015	20700	800	-	-	21556	1367	296	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-11	Schi2000-F	72-15TL-05	39.066	-106.301	2849	1.5	2.65	0.9953	669000	9000	07KNSTD	0	0	0	2015	20400	800	-	-	21180	1342	286	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-12	Schi2000-F	72-15TL-10	39.074	-106.283	2775	2	2.65	0.9995	644000	7000	07KNSTD	0	0	0	2015	20500	800	-	-	21375	1344	234	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-13	Schi2000-F	72-15TL-11	39.072	-106.285	2779	1.5	2.65	0.9995	652000	9000	07KNSTD	0	0	0	2015	20600	800	-	-	21478	1363	298	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-14	Schi2000-F	72-15TL-12	39.072	-106.286	2777	1.5	2.65	0.9995	636000	8000	07KNSTD	0	0	0	2015	20200	800	-	-	21049	1330	266	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-15	Schi2000-F	72-15TL-13	39.073	-106.285	2778	2	2.65	0.9995	632000	9000	07KNSTD	0	0	0	2015	20200	800	-	-	20996	1334	301	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-16	Schi2000-E	74-15TL-15	39.075	-106.290	2824	2	2.65	0.9997	638000	10000	07KNSTD	0	0	0	2015	19800	800	-	-	20608	1316	325	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-17	Schi2000-E	74-15TL-17	39.073	-106.292	2840	2.5	2.65	0.9997	669000	12000	07KNSTD	0	0	0	2015	20500	900	-	-	21353	1377	385	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-18	Schi2000-E	74-15TL-19	39.071	-106.294	2846	1.5	2.65	0.9997	659000	8000	07KNSTD	0	0	0	2015	20000	800	-	-	20859	1316	255	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-19	Schi2000-E	74-15TL-21	39.070	-106.300	2855	2	2.65	0.9997	667000	8000	07KNSTD	0	0	0	2015	20200	800	-	-	21045	1327	254	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-20	Schi2000-E	74-15TL-22	39.070	-106.298	2859	1.5	2.65	0.9997	689000	9000	07KNSTD	0	0	0	2015	20700	800	-	-	21512	1361	283	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-21	Schi2000-E	74-15TL-23	39.069	-106.301	2866	1	2.65	0.9995	680000	9000	07KNSTD	0	0	0	2015	20300	800	-	-	21119	1337	281	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-22	Schi2000-E	74-15TL-24	39.070	-106.303	2884	2	2.65	0.9995	683000	9000	07KNSTD	0	0	0	2015	20300	800	-	-	21132	1338	280	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-23	Schw2020-C	90-17TL-01	39.071	-106.301	2854	1.5	2.65	0.9994	705000	13000	07KNSTD	0	0	0	2017	21200	900	-	-	21996	1422	408	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-24	Schw2020-C	90-17TL-03	39.073	-106.297	2840	1	2.65	0.9983	680000	15000	07KNSTD	0	0	0	2017	20600	900	-	-	21451	1411	476	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-25	Schw2020-C	90-17TL-04	39.072	-106.297	2834	2	2.65	0.9994	713000	13000	07KNSTD	0	0	0	2017	21700	900	-	-	22558	1457	414	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-26	Schw2020-C	90-17TL-06	39.074	-106.294	2830	1	2.65	0.9996	703000	13000	07KNSTD	0	0	0	2017	21300	900	-	-	22160	1433	412	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-27	Schw2020-D	92-17TL-08	39.075	-106.294	2815	2	2.65	0.9886	709000	16000	07KNSTD	0	0	0	2017	22000	1000	-	-	22930	1512	520	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-28	Schw2020-D	92-17TL-10	39.074	-106.297	2822	1	2.65	0.9664	676000	12000	07KNSTD	0	0	0	2017	21300	900	-	-	22159	1428	396	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-29	Schw2020-D	92-17TL-11	39.072	-106.302	2841	1.5	2.65	0.9996	682000	13000	07KNSTD	0	0	0	2017	20700	900	-	-	21544	1396	413	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-30	Schw2020-D	92-17TL-13	39.073	-106.300	2831	1	2.65	0.9994	680000	15000	07KNSTD	0	0	0	2017	20700	900	-	-	21539	1416	478	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-31	Schw2020-E	76-15TL-25	39.088	-106.362	2812	1	2.65	0.9896	489000	7000	07KNSTD	0	0	0	2015	15600	600	-	-	16279	1033	234	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-32	Schw2020-E	90-17TL-16	39.084	-106.355	2817	3	2.65	0.9989	508000	8000	07KNSTD	0	0	0	2017	16300	700	-	-	16939	1081	268	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-33	Schw2020-E	90-17TL-17	39.081	-106.353	2811	1.5	2.65	0.9909	473000	9000	07KNSTD	0	0	0	2017	15200	600	-	-	15812	1023	302	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-34	Schw2020-E	90-17TL-18	39.075	-106.358	2820	2	2.65	0.9970	460000	9000	07KNSTD	0	0	0	2017	14700	600	-	-	15288	992	300	-	-	-	-
Schweinsberg et al. (2020)	boulder	Schw2020-35	Schw2020-E	90-17TL-19	39.073	-106.360	2839	1.5	2.65	0.9961	518000	10000	07KNSTD	0	0	0	2017	16200	700	-	-	16874	1093	327	-	-	-	-
Schweinsberg et al. (2020)	bedrock	Schw2020-36	Schw2020-F	75-LKCK-15-1	39.158	-106.531	3740	1.5	2.65	0.9859	760000	10000	07KNSTD	0	0	0	2015	13800	600	-	-	14378	909	190	-	-	-	-
Schweinsberg et al. (2020)	bedrock	Schw2020-37	Schw2020-F	76-LKCK-15-2	39.158	-106.532	3776	4	2.65	0.9848	807000	12000	07KNSTD	0	0	0	2015	14700	600	-	-	15170	965	226	-	-	-	-
Schweinsberg et al. (2020)	bedrock	Schw2020-38	Schw2020-G	76-LKCK-15-3	39.152	-106.528	3761	3	2.65	0.9830	767000	10000	07KNSTD	0	0	0	2015	14000	600	-	-	14545	919	190	-	-	-	-
Schweinsberg et al. (2020)	bedrock	Schw2020-39	Schw2020-H	76-LKCK-15-4	39.149	-106.524	3774	3	2.65	0.9740	750000	12000	07KNSTD	0	0	0	2015	13700	600	-	-	14258	910	229	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-1	Seon2007-A	K2-1	35.315	75.626	2598	3	2.65	1	3490000	110000	KNSTD	0	0	0	2005	124900	4100	-	-	129496	9254	4216	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-2	Seon2007-A	K2-2	35.314	75.625	2601	3	2.65	1	4650000	70000	KNSTD	0	0	0	2005	167600	2500	-	-	176005	11662	2770	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-3	Seon2007-A	K2-3	35.314	75.625	2611	3	2.65	1	3860000	90000	KNSTD	0	0	0	2005	137500	3400	-	-	142612	9733	3447	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-4	Seon2007-A	K2-4	35.315	75.623	2598	2	2.65	1	4710000	90000	KNSTD	0	0	0	2005	170200	3400	-	-	177154	11942	3539	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-5	Seon2007-A	K2-5	35.314	75.626	2602	3	2.65	1	2940000	50000	KNSTD	0	0	0	2005	104300	1900	-	-	110526	7259	1933	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-6	Seon2007-A	K2-6	35.314	75.627	2613	2	2.65	1	4020000	110000	KNSTD	0	0	0	2005	143200	4000	-	-	147744	10332	4196	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-7	Seon2007-A	K2-7	35.317	75.621	2545	2	2.65	1	2530000	60000	KNSTD	0	0	0	2005	93000	2300	-	-	99683	6744	2424	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-8	Seon2007-A	K2-8	35.318	75.618	2557	3	2.65	1	3100000	70000	KNSTD	0	0	0	2005	113500	2800	-	-	119138	8051	2772	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-9	Seon2007-A	K2-9	35.318	75.617	2557	3	2.65	1	1910000	50000	KNSTD	0	0	0	2005	70300	1700	-	-	76238	5199	2034	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-10	Seon2007-B	K2-12	35.677	75.469	2950	2	2.65	1	580000	10000	KNSTD	0	0	0	2005	16100	400	-	-	18333	1178	318	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-11	Seon2007-B	K2-13	35.677	75.469	2952	5	2.65	1	600000	20000	KNSTD	0	0	0	2005	16700	400	-	-	19274	1356	646	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-12	Seon2007-B	K2-14	35.677	75.475	2945	5	2.65	1	580000	20000	KNSTD	0	0	0	2005	16100	500	-	-	18783	1332	651	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-13	Seon2007-B	K2-15	35.679	75.469	2950	4	2.65	1	580000	20000	KNSTD	0	0	0	2005	16300	600	-	-	18597	1319	644	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-14	Seon2007-B	K2-16	35.678	75.469	2951	3	2.65	1	580000	20000	KNSTD	0	0	0	2005	16000	400	-	-	18455	1309	639	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-15	Seon2007-B	K2-17	35.676	75.469	2950	2	2.65	1	580000	20000	KNSTD	0	0	0	2005	16300	400	-	-	18333	1300	635	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-16	Seon2007-B	K2-18	35.675	75.466	2868	3	2.65	1	560000	10000	KNSTD	0	0	0	2005	16400	400	-	-	18764	1209	337	-	-	-	-
Seong et al. (2007)	boulder	Seon2007-17	Seon2007-B	K2-19	35.675	75.466	2865	2	2.65	1	500000	20000	KNSTD	0	0	0	2005	14600	500	-	-	16840	1242	676	-	-	-	-
Seong et al. (2007)	bedrock	Seon2007-18	Seon2007-C	K2-23	35.718	75.520	2646	3	2.65	0.96	370000	10000	KNSTD	0	0	0	2005	12900	500	-	-	15200	1026	412	-	-	-	-
Seong et al. (2007)	bedrock	Seon2007-19	Seon2007-C	K2-24	35.718	75.520	2631	3	2.65	0.96	350000	10000	KNSTD	0	0	0	2005	12400	500	-	-	14640	997	420	-	-	-	-
Seong et al. (2007)	bedrock	Seon2007-20	Seon2007-C	K2-25	35.718	75.520	2631	3	2.65	0.96	340000	10000	KNSTD	0	0	0	2005	12100	400	-	-	14241	975	420	-	-	-	-
